,0,1,2,3,4
0,1588,2009,"['Food demand in retail locations is at ""unprecedented levels,"" said Morris Cohen, a professor of operations, information and decisions at the University of Pennsylvania\'s Wharton business school.']",['Morris Cohen'],University of Pennsylvania
0,1607,2045,"[""Bulatao's email said State will temporarily close that area of the building while it is disinfected and made safe for occupancy.""]",['Bulatao'],Pennsylvania State University
0,1608,2046,"['On Tuesday, Secretary of State Mike Pompeo said a ""handful"" of State Department employees have tested positive for the coronavirus in the first official acknowledgment that his staff has been directly affected by the pandemic.']",['Mike Pompeo'],Pennsylvania State University
0,1623,2067,"['""We are increasing transport of animals -- for medicine, for pets, for food -- at a scale that we have never done before,"" said Kate Jones, Chair of Ecology and Biodiversity at University College London.']",['Kate Jones'],University College London
0,1630,2078,"[""It's not just extra video streaming that is straining internet infrastructure, said Kin K. Leung, professor of internet technology at Imperial College London.""]",['Kin K. Leung'],Imperial College London
0,1645,2097,"[""Aleksi Šedo, the dean of the First Faculty of Medicine at Charles University in Prague said hundreds of the school's students have signed up to volunteer so far.""]",['Aleksi Šedo'],Charles Darwin University
0,1695,2167,"['""We\'re talking about potentially 12 or 18 months of this,"" said Dr. Michael Osterholm, director of the Center for Infectious Disease Research and Policy at the University of Minnesota.']",['Michael Osterholm'],University of Minnesota
0,1709,2191,"[""(CNN) Americans stranded around the world after transportation shutdowns and border closures caused by the coronavirus pandemic say they are struggling to get help from the State Department, with their distress potentially set to become the biggest test of Secretary of State Mike Pompeo's tenure.""]",['Mike Pompeo'],Pennsylvania State University
0,1714,2205,"['""I think this would be a great time to remind Americans about the \'Be Best\' campaign,"" said Katherine Jellison, a professor of history at Ohio University and an expert on first ladies.']",['Katherine Jellison'],Ohio State University
0,1731,2223,"['""I don\'t think we\'ve had any firm evidence to suggest that [ibuprofen aggravating Covid-19] is a concern at this point,"" said Dr. Yvonne Maldonado, professor of pediatrics and infectious disease epidemiologist at Stanford University in California.']",['Yvonne Maldonado'],Stanford University
0,1775,2285,"['""The opportunity to participate in the electoral process and have one\'s voice heard at the polls is one that we will continue to protect and advocate for,"" Alabama Secretary of State John H. Merrill said in a statement.']",['John H. Merrill'],Pennsylvania State University
0,1795,2306,"['""The bottom line is things will get much worse,"" said Dr. James Phillips, an assistant professor at George Washington University Hospital.']",['James Phillips'],George Washington University
0,1843,2363,"['We\'re working closely with the UAW and are aiming to announce details in the next 24 hours,"" Ford spokeswoman Kelli Felker said of the new plans.']",['Kelli Felker'],University of Oxford
0,1860,2384,"['Harman Malhi, a University of Washington virology Ph.D. student who is also in Cusco, said he and his traveling group had tried to get to Lima ""ASAP but there were no flights.']",['Harman Malhi'],University of Washington
0,1885,2414,"['An author of the study, Imperial College Professor Neil Ferguson, said in an email to CNN on Tuesday the study was given to the White House Coronavirus Task Force over the weekend and the US Centers for Disease Control and Prevention on Monday.']",['Neil Ferguson'],Imperial College London
0,1887,2416,"['The publication of this evidence remains ""important"" and ""useful,"" but ""there are still huge uncertainties around any future estimates, reinforcing just how difficult decision-making is during a pandemic,"" Michael Head, a senior research fellow in global health at the University of Southampton in the United Kingdom, said in a written statement released by the UK-based Science Media Centre on Tuesday.']",['Michael Head'],University of Southampton
0,1892,2428,"['Boeing still has a fair amount of cash,"" said Chris Denicolo, a credit analyst with S&P.']",['Chris Denicolo'],Mines ParisTech
0,1910,2451,"['""This is quite likely the beginning of a bad run that will get worse before it gets better,"" Jan Freitag, STR\'s senior VP of lodging insights, said in a release.']",['Jan Freitag'],Maastricht University
0,1924,2467,"['So they\'re demanding astronomical interest rates,"" said Sarah Bloom Raskin, a former Federal Reserve governor who is now a professor at Duke University.']",['Sarah Bloom Raskin'],Duke University
0,1933,2476,"['Asked whether the country would have enough ventilators to treat the expected number of cases in the new set of modelling published by scientists at Imperial College London yesterday, Stevens demurred, saying that it would be necessary to wait and see what the real-life effects of the social distancing advice given by the UK government would be.']",['Stevens'],Imperial College London
0,1956,2501,"[""Arizona Secretary of State Katie Hobbs said Monday Arizona's election would move forward.""]",['Katie Hobbs'],Pennsylvania State University
0,1962,2508,"['""Rewards are not always enough, because when we move on from deciding to do [something], our focus changes,"" said Agata Ludwiczak, lead author of the study and research fellow from Queen Mary University of London.']",['Agata Ludwiczak'],Queen Mary University of London
0,1963,2509,"['Studies testing the strengthening or reduction of dopamine in humans have shown ""a real shift in an individual\'s willingness to expend efforts for rewards,"" said Michael Treadway, author of the study, a clinical psychologist and associate professor in Emory University\'s Department of Psychology.']",['Michael Treadway'],Emory University
0,1973,2519,"['""This ought to be top of mind for people over 60, and those with underlying health problems,"" said Dr. William Schaffner, a Vanderbilt University professor and longtime adviser to the CDC.']",['William Schaffner'],Vanderbilt University
0,1974,2520,"['""This race is a test of the political durability of these progressive prosecutors ... to see if their message continues to resonate with voters,"" said Thomas Ogorzalek, a political science professor at Northwestern University.']",['Thomas Ogorzalek'],Northwestern University
0,1991,2548,"[""Mimi Levy, a freshman at Binghamton University, part of the 64 campus State University of New York, was supposed to go Curacao, in the Caribbean, with her family in early April -- but now, she said, she's having second thoughts.""]",['Mimi Levy'],Ohio State University
